StartDate,EndDate,Status,,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,,,DistributionChannel,UserLanguage,consent,id,birth_year,sc_instructions,spanking_1986,spanking_2018,spanking_self,woman_home_1977,woman_home_2018,woman_home_self,weed_1973,weed_2018,weed_self,affairs_1973,affairs_2018,affairs_self,harassment_1986,harassment_2017,harassment_self,woman_prez_1972,woman_prez_2010,woman_prez_self,religion_1965,religion_2018,religion_self,politics_1990,politics_2016,politics_self,abortion_1977,abortion_2018,abortion_self,premarital_sex_1972,premarital_sex_2018,premarital_sex_self,black_prez_1978,black_prez_2010,black_prez_self,gay_marriage_1988,gay_marriage_2018,gay_marriage_self,gun_1972,gun_2018,gun_self,handgun_1987,handgun_2019,handgun_self,assault_1996,assault_2018,assault_self,death_1972,death_2018,death_self,smoking_1990,smoking_2018,smoking_self,immigration_1965,immigration_2019,immigration_self,i_strength_1994,i_strength_2019,i_strength_self,climate_worry_1990,climate_worry_2019,climate_worry_self,climate_belief_2001,climate_belief_2019,climate_belief_self,women_draft_1979,women_draft_2016,women_draft_self,bible_1976,bible_2017,bible_self,god_1965,god_2017,god_self,black_intel_1990,black_intel_2018,black_intel_self,black_work_1990,black_work_2018,black_work_self,hispanic_work_1990,hispanic_work_2018,hispanic_work_self,hispanic_intel_1990,hispanic_intel_2018,hispanic_intel_self,asian_work_1992,asian_work_2016,asian_work_self,black_marry_1990,black_marry_2018,black_marry_self,hispanic_marry_1990,hispanic_marry_2018,hispanic_marry_self,asian_marry_1990,asian_marry_2018,asian_marry_self,women_politics_1974,women_politics_2018,women_politics_self,abortion_health_1972,abortion_health_2018,abortion_health_self,women_work_1994,women_work_2012,women_work_self,women_preschool_1988,women_preschool_2012,women_preschool,gay_adopt_1992,gay_adopt_2016,gay_adopt,gay_military_1992,gay_military_2012,gay_military_self,communist_1972,communist_2018,communist_self,anti_religion_1972,anti_religion_2018,anti_religion_self,homo_speak_1973,homo_speak_2018,homo_speak_self,militarist_1976,militarist_2018,militarist_self,racist_1976,racist_2018,racist_self,therm_explain,black_1964,black_2016,black_self,hispanic_1976,hispanic_2016,hispanic_self,illegal_1988,illegal_2016,illegal_self,gay_1984,gay_2016,gay_self,asian_1992,asian_2016,asian_self,poor_1972,poor_2016,poor_self,welfare_1976,welfare_2012,welfare_self,feminists_1988,feminists_2016,feminists_self,attention_1,attention_2,social_change,age,gender,race,language,language_2_TEXT,eng_comp,check,check_4_TEXT,education,political_ideology,political_party,lookup,comments,instructions_2_TEXT,FL_59_DO_FL_60,FL_59_DO_FL_270,FL_59_DO_FL_224,FL_59_DO_FL_163,FL_59_DO_FL_166,FL_40_DO_spanking,FL_40_DO_womanhome,FL_40_DO_weed,FL_40_DO_affairs,FL_40_DO_sexualharassment,FL_40_DO_womanpresident,FL_40_DO_religion,FL_40_DO_politics,FL_40_DO_abortion,FL_40_DO_premaritalsex,FL_40_DO_blackpresident,FL_40_DO_gaymarriage,FL_40_DO_gun,FL_40_DO_handgun,FL_40_DO_assault,FL_40_DO_death,FL_40_DO_smoking,FL_40_DO_immigration,FL_40_DO_i_strength,FL_40_DO_climate_worry,FL_40_DO_climate_belief,FL_40_DO_women_draft,FL_40_DO_bible,FL_40_DO_god,FL_40_DO_black_intel,FL_40_DO_black_work,FL_40_DO_hispanic_work,FL_40_DO_hispanic_intel,FL_40_DO_asian_work,FL_40_DO_black_marry,FL_40_DO_hispanic_marry,FL_40_DO_asian_marry,FL_40_DO_women_politics,FL_40_DO_abortion_health,FL_40_DO_women_work,FL_40_DO_women_preschool,FL_40_DO_gay_adopt,FL_40_DO_gay_military,FL_40_DO_communist,FL_40_DO_anti_religion,FL_40_DO_homo_speak,FL_40_DO_militarist,FL_40_DO_racist,FL_272_DO_spanking,FL_272_DO_womanhome,FL_272_DO_weed,FL_272_DO_affairs,FL_272_DO_sexualharassment,FL_272_DO_womanpresident,FL_272_DO_religion,FL_272_DO_politics,FL_272_DO_abortion,FL_272_DO_premaritalsex,FL_272_DO_blackpresident,FL_272_DO_gaymarriage,FL_272_DO_gun,FL_272_DO_handgun,FL_272_DO_assault,FL_272_DO_death,FL_272_DO_smoking,FL_272_DO_immigration,FL_272_DO_i_strength,FL_272_DO_climate_worry,FL_272_DO_climate_belief,FL_272_DO_women_draft,FL_272_DO_bible,FL_272_DO_god,FL_272_DO_black_intel,FL_272_DO_black_work,FL_272_DO_hispanic_work,FL_272_DO_hispanic_intel,FL_272_DO_asian_work,FL_272_DO_black_marry,FL_272_DO_hispanic_marry,FL_272_DO_asian_marry,FL_272_DO_women_politics,FL_272_DO_abortion_health,FL_272_DO_women_work,FL_272_DO_women_preschool,FL_272_DO_gay_adopt,FL_272_DO_gay_military,FL_272_DO_communist,FL_272_DO_anti_religion,FL_272_DO_homo_speak,FL_272_DO_militarist,FL_272_DO_racist,FL_226_DO_spanking,FL_226_DO_womanhome,FL_226_DO_weed,FL_226_DO_affairs,FL_226_DO_sexualharassment,FL_226_DO_womanpresident,FL_226_DO_religion,FL_226_DO_politics,FL_226_DO_abortion,FL_226_DO_premaritalsex,FL_226_DO_blackpresident,FL_226_DO_gaymarriage,FL_226_DO_gun,FL_226_DO_handgun,FL_226_DO_assault,FL_226_DO_death,FL_226_DO_smoking,FL_226_DO_immigration,FL_226_DO_i_strength,FL_226_DO_climate_worry,FL_226_DO_climate_belief,FL_226_DO_women_draft,FL_226_DO_bible,FL_226_DO_god,FL_226_DO_black_intel,FL_226_DO_black_work,FL_226_DO_hispanic_work,FL_226_DO_hispanic_intel,FL_226_DO_asian_work,FL_226_DO_black_marry,FL_226_DO_hispanic_marry,FL_226_DO_asian_marry,FL_226_DO_women_politics,FL_226_DO_abortion_health,FL_226_DO_women_work,FL_226_DO_women_preschool,FL_226_DO_gay_adopt,FL_226_DO_gay_military,FL_226_DO_communist,FL_226_DO_anti_religion,FL_226_DO_homo_speak,FL_226_DO_militarist,FL_226_DO_racist,FL_163_DO_FL_161,FL_163_DO_FL_61,FL_116_DO_spanking,FL_116_DO_womanhome,FL_116_DO_weed,FL_116_DO_affairs,FL_116_DO_sexualharassment,FL_116_DO_womanpresident,FL_116_DO_religion,FL_116_DO_politics,FL_116_DO_abortion,FL_116_DO_premaritalsex,FL_116_DO_blackpresident,FL_116_DO_gaymarriage,FL_116_DO_gun,FL_116_DO_handgun,FL_116_DO_assault,FL_116_DO_death,FL_116_DO_smoking,FL_116_DO_immigration,FL_116_DO_i_strength,FL_116_DO_climate_worry,FL_116_DO_climate_belief,FL_116_DO_women_draft,FL_116_DO_bible,FL_116_DO_god,FL_116_DO_black_intel,FL_116_DO_black_work,FL_116_DO_hispanic_work,FL_116_DO_hispanic_intel,FL_116_DO_asian_work,FL_116_DO_black_marry,FL_116_DO_hispanic_marry,FL_116_DO_asian_marry,FL_116_DO_women_politics,FL_116_DO_abortion_health,FL_116_DO_women_work,FL_116_DO_women_preschool,FL_116_DO_gay_adopt,FL_116_DO_gay_military,FL_116_DO_communist,FL_116_DO_anti_religion,FL_116_DO_homo_speak,FL_116_DO_militarist,FL_116_DO_racist,FL_19_DO_blackthermometer,FL_19_DO_hispanicthermometer,FL_19_DO_illegal,FL_19_DO_Gaysandlesbiansthermometer,FL_19_DO_Asian-Americansthermometer,FL_19_DO_poorpeoplethermometer,FL_19_DO_welfare,FL_19_DO_feministsthermometer,FL_166_DO_FL_167,FL_166_DO_FL_213,FL_169_DO_spanking,FL_169_DO_womanhome,FL_169_DO_weed,FL_169_DO_affairs,FL_169_DO_sexualharassment,FL_169_DO_womanpresident,FL_169_DO_religion,FL_169_DO_politics,FL_169_DO_abortion,FL_169_DO_premaritalsex,FL_169_DO_blackpresident,FL_169_DO_gaymarriage,FL_169_DO_gun,FL_169_DO_handgun,FL_169_DO_assault,FL_169_DO_death,FL_169_DO_smoking,FL_169_DO_immigration,FL_169_DO_i_strength,FL_169_DO_climate_worry,FL_169_DO_climate_belief,FL_169_DO_women_draft,FL_169_DO_bible,FL_169_DO_god,FL_169_DO_black_intel,FL_169_DO_black_work,FL_169_DO_hispanic_work,FL_169_DO_hispanic_intel,FL_169_DO_asian_work,FL_169_DO_black_marry,FL_169_DO_hispanic_marry,FL_169_DO_asian_marry,FL_169_DO_women_politics,FL_169_DO_abortion_health,FL_169_DO_women_work,FL_169_DO_women_preschool,FL_169_DO_gay_adopt,FL_169_DO_gay_military,FL_169_DO_communist,FL_169_DO_anti_religion,FL_169_DO_homo_speak,FL_169_DO_militarist,FL_169_DO_racist,FL_215_DO_blackthermometer,FL_215_DO_hispanicthermometer,FL_215_DO_illegal,FL_215_DO_Gaysandlesbiansthermometer,FL_215_DO_Asian-Americansthermometer,FL_215_DO_poorpeoplethermometer,FL_215_DO_welfare,FL_215_DO_feministsthermometer
2/20/20,2/20/20,IP Address,,100,1355,TRUE,43881.59351,R_ply8Yt1eduIrQC5,,,,,,,anonymous,EN,I consent to take part in this study,5de6766e89d6b4000f71bc0d,1974,I understand,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,20,Wrong only sometimes,5,75,Yes,10,60,Neither agree nor disagree,,,,,,,,,,70,50,Oppose,,,,,,,,,,,,,20,80,Human activities,5,50,Should not,,,,,,,,,,,,,4,5,2,3,5,7 (intelligent),,,,,,,,,,40,5,Very in favor,,,,,,,50,90,Neither agree nor disagree,85,30,Work part-time,,,,,,,,,,,,,,,,50,50,Allowed,,,,I understand,30,70,100,50,50,100,30,60,85,0,75,80,90,100,100,50,70,100,40,55,80,15,50,80,1,1,4,45,Female,More than 1 of the above,English,,Very Good,Other,tree,Some college,Somewhat liberal,Lean Democrat,No,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,9,8,1,,,,5,,,,,6,11,,,,,3,2,,,,10,,,7,12,,,,,,4,,3,6,4,2,7,8,1,5
2/20/20,2/20/20,IP Address,,100,892,TRUE,43881.59352,R_3CPKqSMQBTv4Vr8,,,,,,,anonymous,EN,I consent to take part in this study,5d4074ba170d4d0017b88a6c,1974,I understand,,,,75,30,Disagree,22,68,Legal,8,22,Almost always wrong,,,,,,,,,,12,18,Fairly interested,,,,,,,,,,,,,,,,,,,35,58,"No, should not be",,,,9,35,"No, not made illegal",,,,,,,25,70,A fair amount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,29,Disagree,,,,,,,50,20,Work part-time,18,55,Yes,,,,,,,,,,30,92,Allowed,,,,65,35,Allowed,I understand,50,75,100,50,80,100,40,65,95,35,80,100,40,75,100,60,70,100,40,55,90,50,50,70,1,1,5,45,Female,White,English,,Very Good,Other,tree,Some college,Somewhat conservative,Independent,No,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,11,3,6,,,,7,,,,,,,2,,8,,,12,,,,,,,,,,,,,1,,,9,5,,,,4,,10,1,3,6,7,8,2,4,5
2/20/20,2/20/20,IP Address,,100,729,TRUE,43881.59353,R_1r33GtFJ2FqYBRo,,,,,,,anonymous,EN,I consent to take part in this study,5dceca79b988870144a19f89,1968,I understand,,,,,,,,,,10,17,Almost always wrong,,,,5,55,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,75,Increased,,,,,,,25,65,Human activities,10,65,Should,25,50,"Ancient book of fables, legends, history, and moral precepts recorded by man",,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,75,25,Disagree,65,75,Yes,,,,,,,25,75,Yes,15,75,"Yes, think so",50,50,Allowed,,,,,,,,,,,,,I understand,75,75,90,50,25,90,50,20,50,25,75,90,75,75,90,40,33,50,25,25,50,25,50,100,1,1,4,51,Female,White,English,,Very Good,Other,Tree,Graduate school,Very liberal,Strongly Democrat,No,No,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,,5,,,,,,,,,,,,9,,,1,8,4,,,,3,,,,,,7,10,,,12,6,11,,,,,6,1,8,3,5,7,2,4
2/20/20,2/20/20,IP Address,,100,938,TRUE,43881.59355,R_1dojLqLRGRHZ40b,,,,,,,anonymous,EN,I consent to take part in this study,5df0df9894a4fd12df0575af,1962,I understand,80,25,Strongly disagree,,,,25,70,Legal,,,,,,,10,60,Yes,70,80,Very important,30,30,Somewhat interested,,,,,,,,,,10,80,Strongly agree,,,,70,30,"No, should not be",,,,,,,10,20,"No, not made illegal",,,,,,,,,,,,,5,20,Should not,30,50,"Inspired word of God, not to be taken literally",,,,3,5,7 (intelligent),6,4,2,2,5,1 (hardworking),3,5,7 (intelligent),3,3,1 (hardworking),,,,90,60,Very in favor,,,,,,,50,90,Yes,50,90,Neither agree nor disagree,,,,,,,10,70,"Yes, think so",,,,,,,20,80,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,57,Female,White,English,,Very Good,Other,Tree,Some graduate school,Somewhat liberal,Lean Democrat,No,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4,,,12,10,2,,,,8,,15,,,16,,,,,20,1,,9,5,7,13,17,,11,,,3,18,,,19,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,187,TRUE,43881.59359,R_2Y4DNwDa2eMIvZS,,,,,,,anonymous,EN,I consent to take part in this study,5bd9e72b7bfd390001de6c24,1986,I understand,,,,,,,45,55,Not legal,15,56,Always wrong,35,45,Big problem,,,,,,,,,,,,,15,45,Always wrong,45,55,No,,,,15,56,Favor,,,,45,55,"No, should not be",45,55,Oppose,,,,,,,,,,,,,45,55,Human activities,,,,45,55,"Ancient book of fables, legends, history, and moral precepts recorded by man",,,,1 (unintelligent),1 (unintelligent),1 (unintelligent),7 (lazy),7 (lazy),3,7 (lazy),7 (lazy),7 (lazy),1 (unintelligent),1 (unintelligent),1 (unintelligent),,,,,,,,,,,,,45,55,Agree,25,45,Yes,45,55,Strongly agree,,,,15,55,No,,,,45,55,Allowed,,,,,,,,,,35,45,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1 (very slowly),33,Male,White,English,,Very Good,Other,tree,Graduate school,Very liberal,Strongly Democrat,No,Thanks,,1,,,,,,,16,8,6,,,,,10,20,,13,,17,3,,,,,7,,15,,2,14,1,4,,,,,19,9,11,,18,,12,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,552,TRUE,43881.5936,R_suKiDVmMJQPUBrz,,,,,,,anonymous,EN,I consent to take part in this study,5dd3334bc925a83538077569,1989,I understand,,,,,,,,,,,,,15,70,Somewhat of a problem,,,,60,15,Not very important,,,,5,45,No,85,30,Wrong only sometimes,,,,,,,20,60,Oppose,,,,25,40,"No, should not be",,,,25,60,"No, not made illegal",,,,60,60,Burden our country,30,75,Only a little,,,,,,,30,70,"Inspired word of God, not to be taken literally",75,30,No,3,4,4,,,,,,,,,,,,,65,30,Somewhat in favor,,,,,,,50,30,Agree,30,85,Yes,30,60,Disagree,85,40,Stay home,,,,15,65,"Yes, think so",20,35,Allowed,,,,,,,,,,30,25,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,30,Female,White,English,,Very Good,Other,tree,Four-year college degree,Somewhat conservative,Lean Republican,No,will you tell us what the actual numbers were?,,1,,,,,,,,,6,,9,,7,2,,,16,,10,,5,,4,8,,,14,19,17,,,,,18,,,15,3,20,1,,11,12,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,893,TRUE,43881.59361,R_1isXNe8tmu985Mg,,,,,,,anonymous,EN,I consent to take part in this study,5d36af6e889109001ae67e23,1998,I understand,,,,,,,,,,5,8,Almost always wrong,80,30,Big problem,,,,90,40,Not very important,60,75,Fairly interested,20,80,Yes,50,10,Not wrong at all,,,,20,85,Strongly agree,60,90,Oppose,,,,,,,80,60,Favor,,,,,,,,,,10,70,A great deal,,,,30,60,Should,5,20,"Ancient book of fables, legends, history, and moral precepts recorded by man",,,,,,,,,,,,,6,7 (intelligent),7 (intelligent),2,2,1 (hardworking),40,20,Neither in favor nor opposed,75,90,Very in favor,,,,,,,90,98,Yes,,,,,,,,,,,,,,,,,,,30,70,Allowed,60,60,Allowed,80,20,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,21,Male,White,English,,Very Good,Other,Tree,High school diploma,Somewhat conservative,Independent,No,Thank you!,,1,,,,,,,,8,6,,15,14,7,5,,2,18,,,9,,,,1,,19,20,,,,,16,4,17,3,,,11,,,,,,,12,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,470,TRUE,43881.59362,R_2BwzlOkZXnLrwJ2,,,,,,,anonymous,EN,I consent to take part in this study,5c59aecb6ca5e600017206de,1995,I understand,90,40,Disagree,85,20,Disagree,,,,,,,90,15,Big problem,,,,90,55,Very important,,,,,,,,,,,,,10,80,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,Should,,,,,,,,,,,,,,,,,,,,,,,,,85,10,Very in favor,75,10,Very in favor,,,,25,80,Yes,,,,85,15,Work full time,,,,,,,5,85,Allowed,,,,30,90,Allowed,,,,,,,I understand,20,75,95,50,80,95,20,60,90,20,60,95,40,90,95,60,80,95,30,55,65,30,85,95,1,1,5,24,Male,White,English,,Very Good,Other,tree,Four-year college degree,Neither liberal nor conservative,Independent,No,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,6,,,11,,1,,,,,9,,,,,,,,,,4,,,,,,,,,8,7,,5,,10,,,12,,2,,,3,5,8,7,2,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,485,TRUE,43881.59362,R_33wGKgWVAXeIeR1,,,,,,,anonymous,EN,I consent to take part in this study,5cf9bac68a198600159d1bf6,1995,I understand,,,,,,,,,,,,,45,65,Big problem,,,,,,,35,31,Very interested,40,70,Yes,,,,,,,30,80,Strongly agree,30,40,Favor,5,10,"No, should not be",,,,65,75,Oppose,10,20,"No, not made illegal",78,45,Increased,40,60,Strengthen our country,20,70,A great deal,40,75,Human activities,5,15,Should not,10,20,"Ancient book of fables, legends, history, and moral precepts recorded by man",,,,,,,,,,,,,3,5,7 (intelligent),,,,35,5,Very in favor,35,30,Very in favor,,,,,,,,,,,,,,,,28,78,Yes,,,,,,,,,,10,85,Allowed,20,25,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1 (very slowly),24,Female,White,English,,Very Good,Other,tree,Four-year college degree,Very liberal,Strongly Democrat,No,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,1,11,,,8,7,20,,5,9,3,15,13,18,19,12,,,,,14,,4,6,,,,,,10,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,432,TRUE,43881.59363,R_21iXOSXWMHPxfPv,,,,,,,anonymous,EN,I consent to take part in this study,5c029bcf8a05300001432e7f,1989,I understand,,,,,,,60,90,Legal,,,,30,10,Big problem,30,90,Yes,95,80,Not very important,30,60,Somewhat interested,50,80,Yes,,,,,,,,,,20,40,Favor,,,,,,,80,70,Favor,50,20,"No, not made illegal",,,,,,,,,,,,,20,80,Should,,,,,,,5,7 (intelligent),7 (intelligent),,,,3,2,1 (hardworking),,,,3,1 (hardworking),1 (hardworking),70,20,Very in favor,30,10,Very in favor,60,10,Very in favor,,,,,,,,,,80,30,Stay home,,,,,,,20,30,Allowed,,,,60,90,Allowed,60,80,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,31,Female,White,English,,Very Good,Other,tree,High school diploma,Somewhat liberal,Lean Democrat,No,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,19,17,3,18,10,,,,4,,,8,15,,,,,7,,,6,,12,,13,20,2,11,,,,5,,,16,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,1180,TRUE,43881.59369,R_1o1Qbgwy2AIPRKz,,,,,,,anonymous,EN,I consent to take part in this study,5dd402583c870a3daee3cb65,1963,I understand,20,10,Strongly disagree,30,20,Disagree,60,50,Legal,,,,,,,,,,,,,,,,45,40,No,10,10,Not wrong at all,,,,30,45,Agree,,,,,,,,,,,,,50,60,"No, not made illegal",,,,60,50,Strengthen our country,40,50,Only a little,,,,,,,,,,,,,4,4,4,,,,,,,,,,3,2,3,70,70,Somewhat in favor,40,30,Somewhat in favor,30,40,Somewhat in favor,,,,70,80,Yes,30,40,Neither agree nor disagree,,,,20,40,No,40,50,"Yes, think so",20,50,Allowed,,,,,,,,,,40,50,Allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,56,Male,White,Other (please enter in box below),Spanish,Very Good,Other,tree,Four-year college degree,Very conservative,Strongly Republican,No,No comments at this time. Thank you.,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,6,,,,,,18,19,,11,,,,,4,,14,10,,,,,1,,,,17,12,5,8,,7,15,,3,13,2,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,434,TRUE,43881.59369,R_ZkhLigWbWq44Tbb,,,,,,,anonymous,EN,I consent to take part in this study,5d82be0cf45ead000150f026,1981,I understand,,,,,,,10,75,Legal,70,60,Almost always wrong,65,65,Somewhat of a problem,,,,70,45,Fairly important,,,,20,55,Yes,,,,,,,,,,10,50,Favor,,,,45,65,"No, should not be",,,,,,,,,,65,45,Strengthen our country,40,60,A great deal,,,,10,70,Should,,,,,,,,,,3,3,1 (hardworking),,,,,,,,,,35,15,Very in favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I understand,20,70,100,50,50,100,75,55,100,15,60,100,75,85,100,80,70,100,80,35,100,40,25,70,1,1,7 (very quickly),38,Male,White,English,,Very Good,Other,tree,Did not complete high school,Very liberal,Strongly Democrat,No,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,12,6,7,,8,,1,,,,5,,4,,,,11,3,,2,,,,10,,,,9,,,,,,,,,,,,,,2,8,5,7,1,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/20,2/20/20,IP Address,,100,420,TRUE,43881.59369,R_2vjhJehSShnl7Vg,,,,,,,anonymous,EN,I consent to take part in this study,5d2e4267565e1200017efb42,1984,I understand,,,,90,33,Disagree,30,70,Legal,,,,,,,10,75,Yes,75,33,Not very important,15,20,Not very interested,,,,,,,5,65,Yes,,,,,,,5,25,"No, should not be",10,50,"No, should not be",70,45,Oppose,,,,50,50,Kept at present level,,,,10,50,Only a little,25,50,Human activities,,,,20,50,"Inspired word of God, not to be taken literally",,,,,,,6,5,4,,,,1 (unintelligent),5,5,,,,,,,,,,,,,90,45,Disagree,25,45,Yes,50,80,Strongly agree,,,,,,,,,,2,60,Not allowed,,,,,,,,,,75,50,Not allowed,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,36,Female,White,English,,Very Good,Other,tree,Four-year college degree,Somewhat liberal,Lean Democrat,No,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,12,18,13,,,17,,,20,3,4,,10,,5,6,,11,,,19,,1,,,,,2,16,15,,,,7,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
